sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-22-1,0.008892401509824538,0.0,2.6752712777489016
JT-22-2,0.0053723693658298075,0.0,2.69349700091275
JT-22-3,0.0038271107797226696,0.0,2.6887808623873637
