sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-21-1,0.006641413781389049,0.0,2.6859296072536316
JT-21-2,0.00657780594709227,0.0,2.725689420256226
JT-21-3,0.006492301072693642,0.0,2.73873771415075
