sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-24-1,0.005949931234203623,0.0,2.67912535499675
JT-24-2,0.005892195781957169,0.0,2.6880346205551544
JT-24-3,0.006989169900123206,0.0,2.6917920216568727
