sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-23-1,0.005746349914768621,0.0,2.726430714948483
JT-23-2,0.005005094879397976,0.0,2.6621816440932466
JT-23-3,0.006259110050431547,0.0,2.698546694735136
