sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-25-1,0.006627989000945637,0.0,2.7145719942238733
JT-25-2,0.007843585179327862,0.0,2.6974616100542064
JT-25-3,0.008504770414335717,0.0,2.6837921967639744
