sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-20-1,0.005084655670029875,0.0,2.7416595019681753
JT-20-2,0.004232883978213457,0.0,2.71880309793662
JT-20-3,0.005640385913002021,0.0,2.705588122155665
