sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-27-1,0.006115911340668927,0.0,2.685132670951973
JT-27-2,0.006010923417588458,0.0,2.68876857872026
JT-27-3,0.006294086484026913,0.0,2.702703884911546
