sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-27-1,0.003518161859981668,0,2.7411165519177145
JT-27-2,0.0020264666101528343,0,2.726771005582262
JT-27-3,0.0018881368781465272,0,2.7240018423692933
