sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-28-1,0.0030286666254263667,0,2.735440388635256
JT-28-2,0.0033758078534631844,0,2.744565228119221
JT-28-3,0.002391532038956604,0,2.7338564109480723
