sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-02-1,0.00377719459747316,0,2.763977023142925
JT-02-2,0.003915422726965503,0,2.7765155225968594
JT-02-3,0.005579871322787767,0,2.7780271664362566
