sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-20-1,0.0014146595721660426,0,2.799470664230751
JT-20-2,0.002341787511929604,0,2.7901671184672225
JT-20-3,0.0017042092054418748,0,2.795422585230497
