sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-25-1,0.0014963587196488064,0,2.74397929522258
JT-25-2,0.0015496152205114796,0,2.729771797606794
JT-25-3,0.0016074594091424418,0,2.726049457937805
