sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-26-1,0.00666553366972264,0.0,2.6816268697315584
JT-26-2,0.006050461551016557,0.0,2.6907483443872886
JT-26-3,0.006210385424433981,0.0,2.6746602605646324
