sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-20-1,0.005052898853509095,0.0,2.7417330183785946
JT-20-2,0.004244615120388084,0.0,2.7186385062158087
JT-20-3,0.005650316720042128,0.0,2.705473768134417
