sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-22-1,0.008764847440974945,0.0,2.6749069305358133
JT-22-2,0.005305455719157946,0.0,2.69333708335424
JT-22-3,0.0038304215328315585,0.0,2.6886178168089447
