sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-21-1,0.006580120442564385,0.0,2.686152484718707
JT-21-2,0.00662073188509485,0.0,2.7254416420719485
JT-21-3,0.006468332186911362,0.0,2.7388311062509194
