sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-23-1,0.005727274769798424,0.0,2.7263634092529117
JT-23-2,0.004978593882781416,0.0,2.662069048388425
JT-23-3,0.00634736752420765,0.0,2.6983865974427452
