sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-25-1,0.006515100000720133,0.0,2.71471522758423
JT-25-2,0.007890275786453368,0.0,2.6972681882737803
JT-25-3,0.008552863904074635,0.0,2.683620602763801
