sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
JT-28-1,0.005177940811788483,0.0,2.6364005473012897
JT-28-2,0.00566453446433102,0.0,2.6485190234890976
JT-28-3,0.007037074899814348,0.0,2.6332518180650655
