#E (m, CH1903);642012.14
#N (m, CH1903);155359.54
#Z (m, CH1903);3401.33
#azimuth (deg);151.2
#inclination angle (deg);45.2
#effective area (cm2);27
#exposure time (sec);4.12E+06
slope x;slope y
0.2473119;0.1946452
-0.411213;0.1369023
0.729521;0.3789133
0.3096515;0.2160355
-0.365618;0.0079829
-0.146466;0.3081656
-0.259875;0.0695385
-0.032703;-0.414502
-1.132303;-0.223379
-0.294176;0.1752157
-0.006742;0.1517689
-0.080541;-0.291969
0.2821538;0.5217621
0.048502;-0.155773
-0.341804;-0.214963
-0.552278;0.0827196
0.313716;0.308623
0.4012404;-0.538218
-0.065531;0.6094267
-0.314229;-0.120651
0.3445719;-0.206448
-0.809878;0.3096798
-0.189783;0.5100791
0.5570656;-0.639741
0.2695267;0.4524908
0.0198123;-0.44205
-0.287211;0.6425169
0.3824338;0.024132
-1.014911;-0.432022
-0.025582;-0.007896
0.3173431;0.1850674
-0.075581;-0.177957
-0.601591;-0.328971
-0.292116;-0.0727
0.0051899;-0.298218
0.3416034;0.1301684
0.6904428;0.2791916
-0.450385;0.3438267
-0.259672;-0.014134
-0.179319;0.0718367
-0.646916;-0.080595
0.2752454;-0.238329
0.0414345;-0.051922
-1.07577;-0.041296
0.3107209;-0.110071
0.1203997;-0.235747
0.296983;0.0940228
0.1381999;-0.530321
-0.559477;0.1511743
-0.348189;0.4357408
-1.022193;-0.045202
-0.444319;0.549337
-0.594856;0.435523
-0.095015;0.6629993
-0.141338;-0.474917
0.3686052;0.1806304
-0.538583;0.3236694
-0.275917;0.1988197
0.8674079;0.9233155
-0.817771;0.9794843
-0.648819;-0.518788
0.2098268;0.1602586
0.0530756;-0.197417
0.0807506;-0.04489
-0.109643;-0.649202
-0.940796;-0.471528
-0.520913;-0.364627
0.2069222;0.2567765
0.0721957;0.6086581
0.0191769;0.2565051
-0.314084;0.4164708
0.4186658;-0.19162
-0.75256;0.2971989
-0.234215;-0.26889
-0.046979;0.0764065
0.0526753;-0.14007
-0.077942;0.1445946
0.7074427;0.0852215
0.761989;0.636464
-0.078231;0.086938
-0.104444;0.7702029
-0.238634;-0.12982
0.1231014;-0.127832
-1.005587;0.5190512
0.0583242;-0.022467
0.718558;-0.313179
-0.422801;-0.029588
-0.439094;-0.914779
-0.340008;-0.307005
-0.577681;0.1735685
0.3718138;0.1166225
0.2359047;0.169219
0.1555516;0.8382718
-0.087951;-0.672543
0.5675743;-0.002946
-0.612982;-0.285133
-0.019996;-0.651159
0.0337232;0.2933855
0.3980592;0.2443593
0.3703928;0.0310271
-0.154854;0.0837782
0.1565696;-0.366735
-0.6652;0.1878948
0.1680527;-0.56158
0.8942292;0.0908888
-1.059394;0.1234471
-0.329926;0.4097344
-0.747361;-0.168678
-0.066879;-0.654071
-0.262508;-0.208437
0.3265019;0.4277557
-0.173746;-0.165835
-0.28774;0.5519182
-0.816445;0.1183733
0.7521416;0.5394913
0.506053;1.1522038
0.2174532;0.0127445
-0.560257;-0.295306
-0.566311;0.1617475
-0.121564;-0.150752
0.3635127;-0.407462
0.029163;-0.868937
-0.49626;0.3245477
0.1287006;-0.013089
0.5170049;0.005513
-0.154645;-0.146412
-0.198999;-0.293535
-0.464752;0.3088478
0.1356628;0.4894234
0.1274593;0.9742774
-0.273899;0.3490054
0.3533362;0.4132286
0.3699088;-0.159253
-0.122333;0.6829804
-0.43915;-0.180101
-0.184044;0.0798646
0.2212134;0.0631408
0.2649173;-0.480321
0.0753057;-0.031456
-0.275934;-0.211444
-0.230547;0.9192066
0.5511693;0.0904963
-0.191531;0.6989192
-0.180104;0.0547659
-0.091258;-0.21982
0.3378742;0.4687051
-0.192468;-0.084194
-0.004612;0.6885854
0.0450681;0.2405354
0.3307338;-0.082958
0.5158627;-0.487456
0.328045;-0.459458
0.2572016;-0.384356
0.0477775;-0.070547
-0.528452;0.1749801
-0.395081;-0.042723
0.5438576;-0.262398
-0.017298;0.6410601
-0.132473;-0.157608
-0.508929;0.12835
-0.383926;-0.478862
-0.011574;0.1301517
-0.117604;-0.333361
-0.214466;0.1558591
0.4253121;0.1310113
-0.388402;-0.001181
-0.336507;-0.488379
-0.580438;0.0181323
-0.062417;0.7221517
-0.298305;0.3285252
-0.055912;0.7532755
-0.323709;-0.155378
0.1164258;-0.191894
-0.566933;-0.988708
0.1224002;0.0765194
0.1018156;-0.368842
-0.540298;-0.070397
-0.283814;0.0500987
0.9191488;-0.178938
0.4666302;0.7469847
0.6551912;-0.303722
-0.119451;-0.044265
-0.981972;0.5966644
-0.210538;-0.198652
0.5044443;0.0176705
-0.058121;-0.839057
-0.053484;-0.067422
-0.5928;-0.056285
-1.098687;-0.610869
0.3183682;0.337549
-0.109656;0.1190794
0.1404408;0.1186433
0.1234826;0.7462314
0.0661902;0.2641893
0.5166127;0.073723
-0.25554;0.0332342
-0.404604;-0.356211
0.1099973;0.1304834
-0.709957;0.093938
-0.748735;0.1762546
0.0874606;-0.469113
0.1357758;0.4423578
-0.618492;-0.13785
0.0852263;0.7893158
1.0559834;-0.633549
-0.262932;-1.374667
-1.322296;0.0029925
-0.229773;-0.713812
-0.045611;0.3370165
-0.379966;-1.160119
0.7136636;0.2646396
0.2789134;-0.37427
0.4708018;-0.718583
0.14348;-0.059922
-0.615859;-0.520154
0.6126921;-0.342194
0.26993;-0.270941
0.9886339;0.392186
-0.331524;-0.364823
-0.403456;0.6873707
-1.233095;-0.198569
0.341115;0.3466302
-0.469452;-0.094345
-0.341289;0.2224861
0.1098826;0.3326887
-0.306367;0.1292553
0.8763681;0.3202157
0.559227;-0.328117
-0.698873;-0.399354
-0.409334;-0.186066
-0.372861;0.752093
-0.06756;-0.414906
0.3482136;-0.739671
0.6511657;-0.102857
0.0885319;0.1515676
-0.242156;-0.099868
0.1812806;0.216001
-1.205968;-0.051705
-0.131265;-0.195819
0.9424891;-0.058209
0.4749228;-0.22222
0.360457;-0.384889
0.6953505;0.3394697
0.0139469;-0.112445
-0.306799;0.7604106
0.4394844;-0.510574
-0.557438;0.0376687
0.5073338;0.4766967
-0.377357;0.0442756
0.0564838;-0.361071
-0.756724;0.582986
0.8162334;-0.228345
0.0266353;0.007771
0.4631209;-0.385402
-0.061847;0.8331198
0.4148162;-0.375873
-0.602162;-0.231384
0.5821697;-0.014836
-0.101196;-0.624773
-0.273047;0.3452136
0.1247968;0.9254016
-0.083508;0.3647353
-0.129232;-0.142724
-0.005682;0.2496308
-0.541108;0.0974559
-0.245735;0.1908546
-0.054753;0.0515868
0.0844407;-0.422313
0.5502666;0.256032
0.2632077;-0.501246
0.3624168;0.0891241
0.1060492;0.3327601
-0.030635;0.0110644
0.1888207;-0.523494
-0.079644;1.2346441
0.2437579;-0.454922
-0.446303;0.0863849
-0.779103;0.6051121
-0.325404;0.866277
-1.038894;-0.458567
0.0128507;-0.095508
0.8159207;-0.156287
-0.185724;0.3889246
-0.369329;0.8663492
0.0248019;0.2948577
0.0115082;-0.269015
-0.542539;0.3649756
-0.00276;-0.407021
0.2010186;-0.196817
0.0437784;0.4452574
0.4610708;0.3413727
0.8396399;-0.626245
-0.715548;-0.709805
0.7589579;0.1768041
0.8142324;1.0024656
0.4139394;1.0301669
0.516143;0.7599214
-0.234521;-0.149214
0.9254369;-0.302687
-0.456485;-0.252601
0.030606;0.4146795
-0.258391;0.4475563
-0.361944;-0.233523
-0.850663;0.6866839
0.595614;0.4147205
-0.689499;0.162536
-0.24641;0.6601837
-0.128039;-0.738652
0.0222542;-0.997915
0.4107072;-0.107181
-0.245231;0.0213665
-0.54569;0.2858722
-0.062591;0.605331
0.376289;0.2143132
-0.114835;1.1682966
0.1911433;0.2519335
-0.802989;-0.490789
0.0186378;-0.504897
-0.17044;0.3435148
0.3180495;0.3405193
-0.36384;0.3447721
-0.131788;-0.700732
-0.109907;-0.330803
0.8702066;0.3230382
-0.039031;-0.522428
-0.493655;-0.860835
-0.319627;-0.147868
-0.661991;-0.261898
-0.513435;-0.052572
0.0087422;-0.077702
-0.001549;-0.119585
-0.864027;-0.59149
1.1203144;0.2955921
-0.768189;-0.116383
-0.304147;0.3119235
0.3866135;-0.503117
-0.188516;-0.239921
-0.229355;-0.442881
-0.31758;-0.600843
-0.254012;0.0016745
-0.724223;-0.456178
1.0181301;0.0484508
-0.386905;-0.114992
-0.467933;0.5969378
0.2792707;0.2631537
-0.339589;0.5033668
0.1858652;-0.602287
-0.960106;0.0938151
0.8946276;-0.557863
-0.330552;0.2778334
-0.26574;0.0400746
-0.057496;0.2379231
-0.168186;-0.385957
-0.283637;1.0665494
-0.46793;0.3131313
-0.116583;0.2997071
-0.47194;0.1665966
0.3355345;-0.069083
0.1528582;-0.498672
-0.82406;0.0901556
0.1980034;-0.544468
0.7729784;0.0635636
0.3114407;0.0267119
0.102593;0.5695721
0.4497287;0.5004997
-0.647966;1.0140327
0.7429016;-0.588011
0.0226638;-0.017089
0.6849153;-0.01458
1.0414235;-0.78504
-0.032442;0.2318288
-0.286734;-0.185804
0.3006224;0.2096219
-0.566979;0.500566
0.2975213;-0.0179
0.3769225;-0.048582
-0.823018;-0.201085
-0.395495;0.0725395
-0.664122;0.1975457
0.1732812;-0.212732
0.8772114;0.3674648
0.2771959;0.2940694
0.2533454;-0.251751
0.2759058;0.3413392
-0.289178;-0.116219
0.0104909;0.3592087
0.0255254;0.4568195
-0.653351;0.2461293
0.7935425;0.082872
0.3719558;0.6312612
-0.183778;-0.075828
0.0939119;0.4089761
-0.51598;-0.172261
-0.889005;-0.199267
-0.61838;-0.447818
-0.187191;-0.780918
0.0654578;-0.351491
0.2500367;0.6467489
-0.159969;-0.076643
-0.235373;-0.125079
0.4618925;-0.548369
-0.41263;-0.202273
-0.236483;0.2578926
0.5999467;0.4027105
0.1866092;0.2616437
-0.305819;0.0366158
-0.276848;-0.061463
-0.525596;0.340784
-0.797416;0.0711296
0.0622272;0.0180834
-0.271697;-0.315524
-0.28791;-0.390789
0.1800875;0.2476826
0.8778154;-0.851558
-0.400221;0.5043414
0.515642;-0.264112
-0.196274;-0.455489
-0.453384;-0.238236
-0.615846;-0.435394
-0.214532;0.372429
-0.266259;-0.181715
-0.468275;0.9962883
-0.275877;-0.325835
-0.351273;-0.810057
0.0588245;0.1475727
-0.204906;-0.044473
-0.071838;-0.639524
0.0531858;-0.022926
0.0512835;0.720411
0.3482188;-0.115132
-0.231856;0.3171143
0.5020745;-0.10579
0.1116165;0.6084033
0.7149695;-0.033356
0.5504158;-0.691434
-0.6718;-0.194646
0.5071735;-0.470359
0.2587296;-0.632492
-1.001733;-0.642518
-0.17092;-0.228038
0.021923;0.5257096
0.6176857;-0.032312
0.1757106;0.189509
0.4556098;-0.365339
-0.48359;-0.523779
-0.565695;0.6305804
-1.211693;-0.533172
0.4413484;0.3331379
0.1575746;0.0911246
0.0897931;0.1639742
-0.87922;-0.333196
-0.637214;-0.235386
-0.379503;0.217913
-0.178927;-0.703757
-0.354977;0.4362386
1.0868443;-0.216294
0.3061525;-0.030091
-0.028789;-0.519076
-1.211824;0.5871112
-0.289262;-0.171689
-0.347779;-0.123606
0.4651136;-0.185407
-0.320039;-0.244592
-0.109177;0.332502
0.5628898;0.0897542
-0.188614;0.089791
0.1931873;0.0223829
-0.42664;-0.259882
0.339804;-0.109776
-0.106971;0.0839545
-0.461742;-0.17955
-0.917267;0.2409036
-0.268116;0.1710201
0.7252269;-0.540662
-0.057902;0.3205273
0.1294743;0.273665
0.0728807;1.2752829
0.3791671;-0.280622
-0.798006;0.3078471
0.3793016;-0.037089
-0.276563;0.2040665
-0.117144;0.9561141
0.4386;-0.30361
-0.876677;0.4379336
-0.058177;-0.338536
-0.383317;-0.064995
-0.349039;-0.466722
-0.398534;-0.078135
0.526012;0.0025326
0.192455;0.3936018
0.1381166;-0.059617
0.0076364;0.6435527
0.4899881;-0.271041
-0.321833;-0.153813
-0.542977;-0.068887
-0.19804;-0.218408
-0.31499;-0.382538
-0.384143;0.7106255
0.7084298;0.1391189
0.3168733;-0.089944
-0.849939;-0.466897
-0.560296;0.3459251
0.2700961;0.9613777
-0.038426;-0.055297
-0.185515;-0.016857
-0.910894;-0.101396
-1.046331;-0.414688
0.2605217;0.8253805
0.2351039;1.0862026
-0.090761;-0.322681
0.5540688;-0.312998
0.4942018;-0.097479
-0.677708;0.2263749
-0.185758;-0.636889
0.5350216;-0.404625
0.8150072;0.6851077
0.3769935;-0.001717
-0.80422;-0.129042
-0.038049;-0.039311
-0.002255;-0.368276
-0.116085;-0.158463
0.4864284;0.3500405
0.29202;-0.755449
-1.213615;0.0730692
0.2502846;0.1099999
-1.15899;0.2534928
0.4207855;0.2321195
0.2773044;0.0963566
0.3226319;0.261738
0.3000445;-0.380749
-0.460165;-0.355753
-0.183667;-0.045411
-0.245564;-0.395973
0.2395805;0.0080036
0.1962838;0.0384454
-0.06244;-0.309323
0.5210504;-0.007775
-1.100005;-0.558001
-0.912543;0.0354022
-0.658182;0.6071349
-0.236825;-1.298188
0.1010646;-0.282547
0.0261879;0.1144854
-0.816884;-0.457575
-0.091724;0.7779647
0.1826431;0.1834427
1.3236678;0.267657
0.4785002;0.6123353
0.3011335;0.1018919
0.7856999;0.877687
0.7443435;-0.331671
0.5104738;-0.185836
-0.571594;-0.458539
-0.075348;0.3553672
-0.045053;0.1370165
0.2653104;-0.167855
-0.380088;-0.348589
0.2430977;0.370338
-0.103709;0.3234401
0.0456303;-0.379314
0.2622172;-0.522579
-0.057297;0.6507529
0.3400538;-0.060534
0.6913484;-0.17105
0.2043712;0.2588686
0.0004855;-0.546485
0.3545923;-0.550748
0.0428947;0.6431412
0.1078155;-0.004338
-0.260727;-0.100601
-0.446611;-0.642023
-0.337485;0.5651745
-0.609477;-0.411762
0.5362755;-0.08533
-0.206128;0.3468954
-0.319624;0.7401723
0.2986009;0.1061583
-0.209693;-0.148856
0.4438212;-0.337446
-0.706825;-0.304273
0.1577564;-0.172521
0.3577396;0.2059181
0.2693097;-0.497008
-0.019007;0.1658036
-0.406634;0.1565908
-0.167981;0.2689808
0.2124499;-0.039683
0.8006561;0.5017256
-0.878374;0.0918037
-0.450741;-0.176213
0.1130502;-0.356732
-0.529353;-0.198106
0.1452155;-0.479069
-0.692872;-0.500097
-0.550833;-0.196597
-0.729947;-0.246529
-0.678364;-0.076448
-0.255602;-0.739319
0.1246255;-0.487682
0.4012293;-0.006586
-0.253322;0.1799945
0.1324306;-0.05104
-0.419199;-0.347533
-1.020807;0.5653679
0.3587394;-0.302009
-0.132994;-0.624872
0.2438386;0.1769953
-0.527934;-0.138504
-0.047475;0.9708785
0.9489876;-0.400739
-0.342247;0.046184
-0.474775;0.3774406
-0.849538;-0.537117
-0.152464;0.1091313
-0.580959;0.184588
-0.22706;0.5832487
-0.790891;0.0916048
0.2404821;0.1687802
-0.022113;-0.296246
0.3770828;0.0869776
-0.118018;-0.206729
-0.123578;-0.783615
-1.200471;0.1219068
-1.034001;0.2997053
-0.023926;0.2328328
-0.036509;0.1851621
0.2117448;0.6805868
-0.639715;-0.3792
-0.470862;0.3684932
-0.041204;0.2282883
-0.155755;-0.163344
0.1449399;-0.346576
-0.389123;-0.482001
0.3695173;0.2088688
0.1633353;-0.066053
-0.395757;-0.62315
0.5521309;-0.086601
0.5541961;-0.237834
-0.148765;0.3209606
-0.648926;-0.075437
0.9402427;-0.387996
-0.153948;0.4768669
-0.106116;-0.345842
0.1901764;-0.048875
-0.853184;0.1452207
-0.466999;-0.321179
-0.326441;-0.460799
0.3119595;-0.859248
1.0700272;0.1408051
-1.062158;-0.03558
-0.5162;-0.245778
-0.152546;-0.442873
-0.283953;-0.246057
0.5072202;-0.269477
0.0687716;-0.784099
-0.021677;-0.122865
0.5120236;-0.065319
0.2343848;0.0775013
0.0878835;0.0275323
0.1841621;0.0973596
-1.04974;0.2992861
-0.414095;0.3532516
-0.787925;0.1051317
-0.480485;0.1409281
-0.325141;0.2331284
0.2218652;-0.195805
0.0152517;0.4863315
-0.195845;0.1286192
-0.374928;0.7068534
-0.352489;-0.962827
0.3820217;0.129244
-0.53673;-0.067694
-0.414125;-0.058103
0.1216227;0.2672367
0.0743067;0.0545575
0.1715846;-0.067511
0.211305;0.2957952
-0.739162;-0.491423
-0.186379;0.8579072
0.5044184;0.5753638
0.0678755;0.6042456
0.3238883;-0.296013
0.4959803;0.56287
-0.504416;0.0456759
-0.282419;-0.890031
-0.545704;0.2356342
0.1192055;0.2532243
0.2700764;-0.197539
-0.306114;0.3712966
0.2097108;-0.341348
-0.193501;-0.454903
1.1294921;-0.550363
0.465853;-0.795886
-0.555966;-0.223589
-0.418969;0.8911876
-0.967155;-0.208865
0.1403634;-0.666663
-0.346576;0.2879757
0.1693968;0.0107674
-0.869753;-0.837476
-0.995748;0.0032492
-0.081232;0.0898809
0.5190166;-0.906789
-0.261406;0.1105367
-0.180254;-0.596827
0.0203752;0.6242551
-1.00788;0.1408466
-0.8687;0.2786065
-0.526058;0.1995243
-0.216356;-0.231648
-0.453542;-0.537469
0.2454211;1.0386273
-0.714428;-0.073023
-0.67205;0.6840282
-0.047097;-0.657756
0.3523353;-0.055081
