sample_nr,shape_log_rho,loc_log_rho,scale_log_rho
SX-03-1,0.0010816010849057094,0,2.6957796342912874
SX-03-2,0.0012630777583795875,0,2.685049377106051
SX-03-3,0.0011945779702705875,0,2.7089291349933715
